link;x;y;drtVehicles
-240058497;790715.4450000001;5821953.02;2
-20611382;786888.5900000001;5818616.455;4
-257543251;805831.065;5827985.0;1
-4575471#0;793078.91;5822535.130000001;2
-4377122;794313.935;5827393.52;1
-193155125;809313.6950000001;5828765.805;1
-24531767;784011.73;5829810.355;3
-24457237;797806.06;5831139.525;1
-11144082#6;804708.775;5842656.045;3
-11144082#5;804562.585;5842615.484999999;3
-1110750064;797520.44;5827157.695;1
436928308#0;800502.475;5820540.5;1
-328440052#0;783583.56;5829083.779999999;1
-24720027;785867.345;5838031.195;1
-4575471#1;793273.5;5822505.2;1
-24335948#0;786202.0;5835005.96;1
-141968897#1;805567.5700000001;5819203.285;3
-156350660#4;799640.875;5816229.695;1
-22768997#1;803432.39;5824111.615;1
-141968897#0;805467.7749999999;5819396.26;2
29490502#0;790370.3;5820785.82;2
1117042928;804588.535;5817819.279999999;1
42695661#0;784470.9099999999;5826444.125;1
-138147741#1;802840.565;5818945.075;1
-1047544507;802244.9550000001;5822654.68;1
4441942#2;781783.2849999999;5815114.74;2
-4764805;797322.73;5835078.675000001;1
-25199872#9;792059.755;5820235.279999999;1
-4637814;795759.71;5832990.885;1
-4804813#2;790924.625;5838703.67;1
-4804813#4;790797.36;5838859.475;3
-30823686;809286.915;5825599.195;1
-711128321#1;793735.5549999999;5819305.265000001;1
36192323#0;787805.375;5827955.55;2
-25356351;810008.415;5823732.09;2
-1082675635;789566.5449999999;5828907.08;3
-30094025;796580.94;5818629.555;1
-965375519;814294.095;5822803.625;7
-965375516;814227.13;5822160.8149999995;1
-85900652#2;782199.52;5821290.734999999;3
-4764814;796804.42;5834626.15;1
-4637808;795740.98;5832853.5600000005;1
-50290497;814039.6;5828870.155;1
939356348#1;792109.4299999999;5833048.395;1
-8080223;788600.31;5826381.135;1
939356348#0;792142.8049999999;5833250.575;1
39969574#0;809407.6699999999;5818426.915;1
35313211#0;799149.375;5837598.975;2
-30706023;806156.36;5834875.25;1
-1125989662;804552.415;5828423.595000001;3
-335396339#0;795671.5;5825729.97;1
-587687970;813384.445;5822257.96;11
176869742;798901.3049999999;5837497.915;1
490351863#0;793265.255;5825640.5;1
1011564761;789682.4099999999;5826454.92;2
4689628#0;808307.8;5828204.725;1
-152708866#1;809866.505;5816868.220000001;1
-18467854#1;804932.3200000001;5841584.51;1
-16894463#0;788478.575;5840644.295;2
-1089784289#0;807007.7949999999;5827888.47;1
-192204863;809364.0900000001;5821670.595000001;7
-1087718444;808585.0800000001;5830455.55;1
311849555;794156.915;5821289.605;1
-134941364#0;792861.9450000001;5836896.055;1
-27683521;819632.19;5813292.54;4
-22650542#2;812204.7050000001;5824529.890000001;1
-4792008;796431.4;5818936.445;1
-22650542#3;812259.0700000001;5824639.695;1
-152177246#3;799636.675;5812707.585;1
-23436563#0;782385.9199999999;5826787.17;1
-634311611;807575.235;5825669.085;4
-306179904;818989.6799999999;5822778.085;1
-4792001;796587.175;5818947.29;1
-152177246#0;799605.615;5813049.46;1
-5046985#1;786888.485;5837120.295;1
-29421665#2;811131.24;5827739.995;1
-183346833#0;803510.15;5818725.75;1
-5046985#0;786564.81;5837187.845000001;2
-1119175751;804558.92;5826567.68;1
-23121612#0;801784.23;5838263.19;1
-5046985#3;787367.745;5837028.029999999;1
-23411696#3;783031.23;5827227.52;2
-448715094;800151.21;5826955.085;1
-33119390;789558.13;5824872.63;1
-73057254#0;798195.38;5822137.645;1
-451575108;802017.4199999999;5818965.525;1
-333626106;789621.115;5830315.5600000005;1
-24862270#6;813103.775;5825757.4;1
-73057254#4;798399.145;5821979.085;2
-4597379#2;794798.4450000001;5825866.59;1
-24862270#9;812894.6499999999;5825505.109999999;1
-4792072;796898.315;5818082.585;3
153698394#0;797837.535;5827776.305;1
-156579521#3;798551.625;5818597.609999999;1
-4792073;796409.17;5817749.85;2
-156579521#1;798850.835;5818549.095;1
-156579521#0;798976.6699999999;5818529.925;1
-51573905#0;803133.85;5830122.1;2
-4678318;789304.435;5825364.62;1
-33115814;793265.585;5820658.4;2
37287190#0;802055.7849999999;5827265.23;1
-1083737429#0;799512.2549999999;5834679.675;1
-1083737429#1;799695.205;5834791.365;1
-471623741#2;802662.615;5841494.26;18
-807826744#0;798480.425;5821392.109999999;1
24461847;793490.615;5822671.49;3
-326455736;796310.25;5834268.355;2
-1112178278#1;813201.365;5823976.61;1
-146511456#1;808368.94;5819806.96;3
-4764859;796509.4;5834871.61;1
-23008646#0;800930.055;5831922.82;1
-551950267;794877.05;5826389.300000001;2
-1083949099;797189.51;5833191.68;1
-1017351614;796449.1000000001;5822669.365;1
192497995#0;808655.75;5827433.605;1
-181407580#2;798941.19;5823900.325;7
160130945#1;800760.645;5830189.5649999995;3
-166645720#2;787976.4650000001;5830252.48;2
23020737;785410.15;5830510.17;1
-157449738#4;804309.1200000001;5816496.955;1
-231263427;785944.39;5837848.4350000005;1
-157449738#0;804482.5800000001;5816150.8100000005;1
-24212915;819655.97;5813429.625;2
-379523202;785370.28;5817669.285;1
1101201367#0;794457.4099999999;5830710.465;1
-142811425#1;808814.98;5826675.625;1
4791982#1;796476.4450000001;5818399.645;1
-4581966#2;795059.5800000001;5821047.09;1
-22721671#0;804092.44;5818734.17;1
-23112872#0;821649.87;5819040.484999999;1
-24295532#2;795390.525;5833362.285;1
-4557344#0;806961.99;5822148.305;1
-4764825;797485.9199999999;5834736.029999999;1
-4792052;796363.28;5817624.984999999;1
1101202385#2;795935.845;5831213.52;1
-23228474;802713.335;5842150.045;2
-4764827;796671.55;5834820.505;1
-4557344#2;806789.77;5822167.904999999;1
-137685678#0;789101.99;5823691.74;2
-4618822#1;795818.95;5825549.87;1
-4764821;796975.155;5834761.615;1
-26236456#1;803246.3999999999;5822220.65;1
-5046434#0;785924.8049999999;5834130.885;1
34307330;794922.315;5838987.84;2
-217353517#2;810205.55;5826927.3100000005;1
-10775108#0;813142.73;5831051.215;1
-176031303#2;800330.2250000001;5826775.535;1
-586028864#1;796455.245;5840376.155;2
-10775108#1;812989.155;5831042.65;1
-42757174;801088.4299999999;5836726.215;1
-37958936#0;792033.895;5838613.5649999995;1
-59392595#2;795112.06;5836340.87;1
-219766636;805105.62;5815484.32;1
-1089751371;797261.355;5825291.05;1
-153604256#1;800515.825;5813036.8149999995;2
-80883729#0;811171.595;5814619.37;1
-4804920#4;791782.815;5838876.475;1
-80883729#1;811344.03;5814605.17;1
-48909256;792628.9199999999;5823259.15;2
-4900187;779813.76;5819813.6899999995;4
-4764838;796526.23;5834667.15;1
-62066032;787048.9450000001;5826461.359999999;1
-154385613;795011.5549999999;5822561.55;1
-4588800#0;789612.81;5829756.5649999995;2
-172219124#6;801115.3300000001;5825216.29;1
-172078325#2;797766.96;5829163.37;1
-1092194756#2;792960.485;5825652.12;1
205799202#0;809924.2949999999;5831678.23;1
-172078325#4;797926.3300000001;5828981.785;2
-33078340;787310.01;5818176.645;1
-257256519;820901.085;5820209.074999999;3
-53339839;803950.8049999999;5829589.425000001;1
-4637897;795910.86;5833594.165;1
-954579804;805430.0149999999;5832144.595000001;1
-1098728922;810811.95;5825645.115;1
-436632527#1;794268.135;5818244.935;1
-4824917;809069.05;5826376.205;2
-1010110067;816143.1799999999;5813258.890000001;1
-855895262;784564.575;5826852.7;2
-199768813;806420.11;5822114.779999999;1
-4498110;786078.975;5827876.975;1
-936880726;789727.62;5839516.285;2
-203211083#0;805402.9199999999;5834871.0;5
1117827613;801415.98;5818934.87;2
-34024122;790927.63;5827732.765000001;2
-4615212#1;801150.565;5829762.695;1
-868393437;790520.845;5831004.095000001;1
-4824924;809284.99;5825753.955;1
-1050300942;810039.21;5817175.025;4
-26139457#5;804458.7250000001;5830302.385;1
-4788728;804735.44;5832656.48;1
-1079247911;810344.94;5832180.050000001;1
-4615212#4;801251.05;5829693.26;1
-4689090;805910.2949999999;5826702.175;2
248010194;796548.52;5828691.039999999;1
-44027933;816264.83;5816940.695;1
-936880733;788761.99;5840314.640000001;1
-48743035#8;800947.97;5819752.960000001;2
-156579475#2;798814.89;5818333.890000001;3
-4437185;792316.94;5824803.08;1
-37282764;812803.8049999999;5820515.085;1
-48743035#3;800330.44;5819692.16;2
-11405307#2;795196.3200000001;5825680.1899999995;1
-31522568#4;812431.08;5829140.12;1
-48743035#0;800025.435;5819663.475;1
-31522568#5;812425.865;5829276.26;1
-981973161;802520.825;5822554.855;1
-1115709523#0;811812.09;5818135.07;1
-1078972931#2;791932.335;5825737.975;2
199287256;795331.605;5822701.824999999;1
-28231957#1;786181.81;5833926.445;1
-16237833#7;802472.3049999999;5835797.96;1
-1057995229;799641.095;5836229.460000001;1
-172013798#1;808318.895;5818194.395;1
-1123458700#0;794418.77;5819807.43;1
-172013798#0;808244.47;5818263.745;1
212891839#0;799859.25;5813685.745;1
-84218282#2;788157.965;5821593.99;4
-23227198;792701.375;5833326.43;1
-1052698780;799629.345;5830086.585;2
199287264;795094.8049999999;5822439.925000001;1
-328776776;799037.6950000001;5837022.15;6
-310306837#0;811683.94;5821159.67;1
231121695;791929.49;5831897.395;6
-43286950;787649.935;5837377.109999999;1
264463433#0;803542.5449999999;5822399.32;1
-40563015;795372.12;5819618.0649999995;1
-328776771;799132.81;5837476.045;1
-936880711;789283.0549999999;5840578.915;1
-25764072;803859.335;5828970.535;1
-202156991;798438.11;5827998.5600000005;1
-58413394;799151.12;5834542.215;2
-103405406#0;799348.595;5815049.455;1
-451944991;780587.79;5818470.45;7
-4788774;805222.3999999999;5831906.425;1
-667255518;790248.835;5836720.065;8
-63013460;800827.0;5825996.645;1
-25748835;792739.905;5831700.26;2
-667255519;790533.5700000001;5836980.390000001;1
-4474182;811353.2849999999;5815881.15;2
-407946692#2;787984.765;5829760.140000001;3
-4788490#1;805152.915;5834519.57;1
-97592188#1;804935.55;5816949.734999999;1
4581856#1;786985.145;5829452.404999999;1
27835189#3;794378.7350000001;5836985.05;1
-1092204225;808640.5700000001;5833388.165;1
-981973152;802077.165;5822096.49;1
-813947554#0;793752.53;5825357.11;1
25217541#0;796237.205;5830153.915;1
185008731;795639.115;5820997.405;1
-627563753#0;805991.7949999999;5826666.195;1
-151370220;807868.125;5825638.2;1
-23411706#1;781350.48;5827744.405;1
-1054727262;801048.925;5827362.35;2
-24205042#3;814999.755;5829499.955;1
-148176599;801629.88;5825316.855;1
-194566382#0;808464.355;5827252.9;1
-151370227;808197.485;5825798.835;1
-42050712;806611.565;5829297.029999999;2
-31065038;807266.3;5832477.965;3
-1087689484;809356.485;5828601.619999999;1
-4437140;793296.7150000001;5825200.630000001;1
-4787423;801627.89;5830648.07;1
-4434408#2;790356.905;5822837.109999999;1
-152434833#1;799323.395;5812466.654999999;1
-23483402#4;808441.7;5820595.03;1
-4434408#1;790166.7549999999;5822927.154999999;1
1101202217#0;795727.075;5830975.785;1
-24204526#0;813470.39;5828826.494999999;1
-4368305#3;791380.38;5823288.1;1
-22724001#0;789274.165;5817713.02;1
-4368305#4;791496.67;5823266.32;1
-4483958#1;782322.155;5826499.365;2
1101065275;791289.415;5828864.4;1
-39473297;786571.73;5832767.19;3
-4674811;792920.485;5831277.63;1
-4410584#0;794147.435;5827263.98;2
-1002263686;785995.4299999999;5818273.205;2
-11092480#0;803688.0349999999;5830104.96;1
-936880741;788735.395;5840003.635;1
-4796460#1;789455.165;5835596.75;2
-969524322#1;795009.97;5833140.445;1
-4763465;793140.86;5828558.5;2
-1120414699;802619.9650000001;5825410.404999999;3
-153617389#1;800268.0;5814738.4;1
-4788745;804972.1950000001;5832429.765;2
1112865074;806573.135;5828256.83;1
-814007276;793660.78;5825394.67;1
-103012045;793864.99;5817136.645;3
-23913525#1;808758.2450000001;5819511.51;1
-7975009#1;789376.6699999999;5833635.29;1
-14491479#0;779873.9550000001;5829278.905;1
-231259307#0;790641.8999999999;5835237.775;1
-42990940#0;804990.4650000001;5833389.4399999995;1
-147432165;795805.38;5832708.404999999;2
-936880751;789683.225;5840275.140000001;1
335396334#0;795183.3049999999;5825865.275;1
-133988465#0;792593.195;5821315.295;1
-38703014#1;821188.595;5818693.47;3
4422232;785386.21;5824746.45;1
-150916978#1;812687.75;5818778.485;1
-260414493;809323.87;5816198.395;2
169738742#0;798947.05;5825596.595000001;2
24986655#0;797887.5900000001;5825278.039999999;1
-148077443#1;795526.13;5815982.595000001;1
-22733496#5;789178.355;5816717.875;1
-316749679;802815.6;5826841.125;1
-546418815;787087.2;5817399.73;2
192487145#3;807296.525;5824714.4350000005;1
-24204547;812630.9650000001;5828104.275;1
-130105247#0;785299.1399999999;5833502.5600000005;2
-4713950#0;790787.685;5842689.475;4
-205508138#3;798329.505;5817137.45;1
-4537203#1;811507.53;5814805.045;2
-28671480#2;794068.6;5836540.0;1
-4713950#1;790517.315;5842666.734999999;4
1090771516;807210.485;5827684.08;1
-176273730#2;797041.5549999999;5827663.295;1
-99868994;798788.1699999999;5824169.9350000005;2
-1077412335;809775.81;5823561.335;3
-142575702#1;806234.405;5820124.26;1
-437325049#3;791501.005;5828277.635;1
27944057#1;808998.26;5831356.435;1
-354078625#0;806045.215;5832028.83;1
-4610043#0;795244.97;5832414.625;1
-153617314#0;800651.465;5814294.87;1
-158579656#2;791778.14;5822549.76;1
32035256#3;800040.46;5832890.005;2
-325390809;817226.55;5817489.035;1
-679028113#0;795741.105;5816784.735;1
32035256#0;800180.63;5832255.865;1
-679028113#1;795847.855;5816593.890000001;1
28680187#2;798051.8200000001;5819431.51;1
-4663337#3;801822.54;5817440.779999999;1
-1042407361;796690.895;5824441.755;2
-4804499;791881.615;5838283.275;1
-30855948#2;798411.64;5830170.665;1
-1050686766;808656.735;5818424.195;2
-168945516;798984.45;5831702.085;1
-237093500#0;790701.26;5838706.365;1
-42757179#0;801303.595;5837664.585;1
-673699628#0;794704.065;5832199.9399999995;1
807043983;790897.84;5827907.29;2
-8561434#3;790451.7350000001;5840491.09;1
-1095156952;804463.3700000001;5830203.45;1
-152863230#0;810400.8500000001;5814515.345000001;1
-150907206#1;791799.085;5821620.065;1
155605276#3;801333.525;5824032.39;1
-24974185;784377.435;5829488.835;2
-1102901550;796465.23;5832398.16;1
-158580766#0;799453.825;5819644.0;1
-211562073;807305.56;5816809.984999999;1
4878045#0;800457.605;5826745.6850000005;1
-24580328#1;817842.0049999999;5817149.955;2
-831333337#1;801966.71;5838016.34;1
-25332943#0;783792.4750000001;5824355.85;1
-22650471#0;812754.615;5825359.3149999995;1
-4788539#1;805306.015;5834495.54;1
379895556#0;801253.635;5819222.92;4
-4788396#2;805104.9550000001;5833579.415;1
-4791999#2;796299.9650000001;5818917.375;1
-1117123284;806011.6699999999;5820701.4399999995;1
-318665517#3;797725.005;5823655.17;1
-1117123285;805994.38;5820856.67;1
-1088430062;809005.925;5827908.4399999995;1
-1117123288;806121.0700000001;5820921.355;1
-1117721970;808627.385;5816811.17;1
-4618785;796577.115;5825565.33;3
-4410995;795182.365;5829153.75;1
-30768384;796955.7949999999;5839237.0600000005;3
-1119244727#2;795091.185;5821529.904999999;1
-30768385;796962.745;5838810.87;2
-1119479127#0;795449.425;5821559.51;1
-25369037#2;791891.75;5825929.529999999;1
31094905;806944.13;5822613.01;1
-44037596#0;812084.04;5825816.365;1
-14771586#2;786933.54;5828049.404999999;2
-22981795;785449.2649999999;5831877.48;3
-4579681#7;790146.385;5833156.97;1
59109759#0;798119.24;5836829.279999999;7
-4579681#6;790060.02;5833140.535;1
233763053;790733.83;5826687.16;1
40152322#0;807672.985;5829922.925;1
227968714#2;792336.135;5836077.859999999;2
-101290094#3;792666.845;5821370.465;1
-4579681#3;789800.3300000001;5833137.14;1
-4777111#3;798290.75;5835835.404999999;1
-304427112;814967.76;5815220.904999999;1
-32499438;794330.36;5827481.074999999;1
-4681009#3;799926.165;5812866.95;1
-22981785;786077.13;5832435.52;3
338527886#0;794342.33;5830537.0600000005;1
-24693621#0;801501.56;5821955.115;1
-4623435#0;789273.1799999999;5823671.62;1
195387482;802583.69;5825927.23;1
-31002335#2;802354.315;5818952.8;1
-53812201;806178.065;5835181.93;1
-4999773;782965.99;5828010.97;3
-7989960;793552.115;5820299.734999999;1
57685001#0;785231.675;5832036.835;1
-947014752;799608.485;5817512.625;1
-4802586#0;793730.6950000001;5837310.595;1
-107747049#1;791625.8200000001;5819949.725;1
-942877959#0;809209.27;5828495.81;2
31578377;810791.23;5827092.1899999995;1
-14472210#3;790063.365;5815477.67;1
-106248900#0;799993.62;5812266.95;1
-37036260#2;792739.79;5826492.425;1
-1102361400#1;798179.275;5817284.37;1
-151353923#2;796976.0249999999;5821243.535;1
-4791999#0;796260.06;5818671.88;2
-29311546#1;798820.54;5838182.345;3
-1095110409#3;805132.22;5830005.365;1
-30218983#4;787192.02;5829725.965;1
-30218983#2;787407.0449999999;5829845.37;1
-35577030#3;784651.77;5827799.645;1
-47984065#0;792280.66;5836698.635;1
-4606797;792272.035;5830470.25;6
-8074410#0;805334.18;5834702.4;1
-8074410#1;805224.95;5834747.245;1
-604058358#0;790508.075;5818058.34;1
-5116189#0;802470.31;5820859.93;1
-4900137#2;780337.925;5820307.725;1
-840875335#0;799729.315;5825022.35;1
-103502696#4;791384.705;5818413.529999999;1
-103502696#3;791301.22;5818269.484999999;2
-8778855;809164.225;5828981.145;1
1109010868#0;792378.7949999999;5830689.359999999;2
-1074988437#0;812075.17;5821239.04;1
-31233020;803830.965;5835904.74;2
-224300206;786713.585;5836692.07;1
22042469#0;805483.1950000001;5832102.02;1
-11027822#1;803827.2350000001;5838561.654999999;2
-282047688#1;780723.3500000001;5821554.25;1
730886452#0;798026.985;5831131.27;1
730886452#1;798109.435;5831143.970000001;1
-25095161#1;783721.2250000001;5822112.83;1
-13782288#1;792856.245;5823786.075;1
32035017#0;802577.0;5831730.215;1
-152495011;808780.5249999999;5817056.525;1
-282047688#0;780702.075;5821592.415;2
-29201098#1;791127.4199999999;5833505.07;3
-29201098#0;791253.2250000001;5833303.97;2
-308295799;799000.835;5833787.66;1
-909825429;797122.105;5826605.59;2
-59104200#2;799192.99;5836900.87;1
-70532934;816367.025;5809627.875;1
-4675017#1;792726.71;5832619.48;1
-520777778#0;806324.87;5825297.245;1
-4675017#0;792580.96;5832667.425000001;1
-22984181;800935.9850000001;5837561.015000001;1
-1115537602#2;792633.1699999999;5826384.455;1
-4616172;789464.71;5825446.484999999;1
-211555778#0;804155.9550000001;5816338.635;1
-25417782;796110.6599999999;5824889.475;1
-152495025;808224.695;5817300.05;1
31910790#0;792246.73;5833823.67;1
-148434476;790923.645;5816015.82;2
30824621#1;808635.3049999999;5831886.765000001;1
4424778#1;795208.74;5828507.12;1
4396831;791429.455;5830412.21;1
318138858;792947.72;5821564.1899999995;1
-103453514#0;791632.995;5829325.445;1
-103453514#2;791756.3049999999;5829498.875;1
-29311551;798670.7649999999;5838413.785;3
-39166056;799478.2150000001;5816694.715;1
-50283659;799921.395;5814114.074999999;1
-4500191#0;794455.4;5822875.775;1
-23363762;811185.61;5817955.605;1
-837147987#0;801750.015;5821597.025;3
-152495041;808155.865;5817202.5649999995;1
932637377;800164.54;5828030.455;1
-5109520#2;789905.725;5816234.995;1
45249568;812756.6950000001;5830074.119999999;1
-94712497;785194.19;5836171.455;1
-51218885;807524.385;5827438.529999999;1
215598579;788907.56;5836877.095;12
