Stop ID,Link ID,X,Y
153499,153499,4594260.012423255,5822363.789731971
74793,74793,4590790.016265972,5820891.074182692
137904,137904,4594672.866187318,5821384.677404866
125538,125538,4597164.482153621,5817125.562640614
43705,43705,4595776.915857505,5818337.84231418
pt_43226,pt_43226,4594541.2611924205,5820191.272695602
41170,41170,4597620.841238632,5816281.622204112
46552,46552,4597776.53217766,5818180.10695294
59028,59028,4598636.255600197,5816945.398606097
65537,65537,4598697.896596972,5817727.5959949475
102831,102831,4589614.309418038,5822829.4791048635
68228,68228,4596307.611951509,5821806.65349054
108962,108962,4597317.871615557,5815916.885535331
67327,67327,4592598.286735375,5819154.441196541
12259,12259,4591042.612520433,5822314.179414403
64013,64013,4588886.582017201,5819471.594713017
pt_5626,pt_5626,4594918.737392061,5823667.4545963425
79748,79748,4596222.934770486,5821414.0082893465
68468,68468,4593156.48353182,5821581.556017808
45328,45328,4592415.096850649,5817761.10035989
84680,84680,4592148.386725329,5818807.125867442
24669,24669,4599334.349465644,5819649.637444097
41156,41156,4593868.199719755,5817422.576856983
14751,14751,4593697.419576481,5816714.3269127095
66850,66850,4588754.0079898955,5822277.413228089
24899,24899,4597922.111493854,5818059.085453482
39533,39533,4595057.7436468,5818456.352470463
41625,41625,4594456.379460203,5823926.8111375375
pt_39132,pt_39132,4590592.234647446,5820144.348710754
60525,60525,4598187.632828099,5820783.759410217
77886,77886,4597810.85774042,5823303.678395973
pt_43381,pt_43381,4596701.259850923,5818731.344480747
47779,47779,4593136.89725254,5822097.43783117
31172,31172,4588977.129815778,5818247.130535448
86907,86907,4590673.734802754,5818675.3935039425
149509,149509,4592851.398180434,5818716.526994089
33900,33900,4598359.265676109,5816409.605585548
119825,119825,4598587.18037552,5819140.045494086
pt_39340,pt_39340,4598294.311539709,5822421.298694406
47625,47625,4597415.018376375,5817710.261380232
102940,102940,4590447.615276154,5820933.9113087775
15713,15713,4591631.4382364275,5821830.062432651
129966,129966,4594945.604780829,5824842.954956442
122934,122934,4597172.098072261,5817994.278036055
130317,130317,4596521.840078349,5819086.323799485
90739,90739,4596202.113190124,5824483.616223985
74667,74667,4589334.0682604965,5821651.508161726
45598,45598,4589311.514418438,5820057.8395863315
pt_600,pt_600,4589751.257219473,5819551.3163263835
124085,124085,4597261.0679006,5818664.924226868
121538,121538,4599075.174921219,5821713.537335188
152715,152715,4597113.905706191,5818781.15776941
70753,70753,4593565.355131033,5822561.278458153
pt_2381,pt_2381,4596821.247962236,5822611.373770798
41164,41164,4593824.434944298,5817344.335762694
78122,78122,4587723.210124798,5818981.602202897
154811,154811,4597945.344455275,5819700.305333865
43612,43612,4590221.371895933,5819393.312591156
138129,138129,4589785.293816113,5819315.311750693
pt_375,pt_375,4589151.2411777275,5818401.265998186
pt_2338,pt_2338,4597369.305329678,5822092.27235502
124839,124839,4593617.941166449,5821909.327041472
77143,77143,4598090.339818223,5820858.039334463
pt_42564,pt_42564,4595287.253497499,5821979.337589481
72823,72823,4588447.237400916,5820832.241761462
143488,143488,4594246.5551506,5817713.28700407
86551,86551,4596428.866727156,5819350.485413346
152676,152676,4599702.616248481,5821874.762595258
10275,10275,4597830.298241168,5820280.330060531
31370,31370,4596075.458425097,5822477.938182792
78169,78169,4588422.294809712,5819551.34803697
148535,148535,4597047.939675103,5816836.229875017
53460,53460,4595483.061358308,5824552.651051444
67969,67969,4592593.19817919,5817117.3651405545
100231,100231,4597462.642016592,5817023.2441353
137065,137065,4593602.010220036,5821318.757649833
17833,17833,4596434.738678701,5823287.532213403
pt_2299,pt_2299,4595802.265449554,5819656.291885696
116241,116241,4591364.993811905,5818530.080026558
33171,33171,4597007.513020984,5823608.844355778
105596,105596,4592823.947224359,5822155.415403378
34786,34786,4593990.731409686,5818308.863169448
47466,47466,4597030.68175495,5820213.8318275325
pt_43892,pt_43892,4590592.234647446,5820144.348710754
120839,120839,4591941.904606333,5822655.643050104
29401,29401,4595787.668978537,5821424.719573034
64681,64681,4595607.400049423,5818350.866280053
106352,106352,4592375.772537821,5817900.486247537
35359,35359,4597372.297547302,5821493.8153329715
153430,153430,4595624.598737704,5822394.69792359
154443,154443,4591946.163849405,5822358.76189234
pt_39207,pt_39207,4592631.567825639,5819147.934527406
150391,150391,4593583.471429153,5816778.171246131
55749,55749,4591736.766307103,5818224.49610595
137462,137462,4596676.586612791,5818066.184344397
15187,15187,4590981.844503804,5821345.159903348
40675,40675,4598356.98819537,5819828.848736771
89854,89854,4589932.382605792,5817726.228685181
23363,23363,4592433.030687415,5819875.221266812
26213,26213,4597585.3956823815,5818528.605488103
pt_39243,pt_39243,4592860.2358893845,5819797.292594322
pt_631,pt_631,4590511.269442534,5819791.344893136
24937,24937,4598077.556169535,5818569.573501472
129986,129986,4594858.494004996,5824856.817089853
pt_43043,pt_43043,4592631.567825639,5819147.934527406
pt_4772,pt_4772,4590901.223473229,5819941.25203006
90015,90015,4591305.641791709,5817330.4256891785
121442,121442,4598704.514216894,5819697.912478874
159428,159428,4590021.356659279,5822052.855092274
71400,71400,4593178.930359058,5820737.588659446
pt_5005,pt_5005,4599658.317009975,5820508.305030407
29709,29709,4594374.730820319,5817636.230004838
104186,104186,4588372.929895102,5819875.438823527
22112,22112,4595532.6180586275,5823060.327498269
35071,35071,4590728.247686418,5819205.623498859
112885,112885,4591039.871866279,5822725.212371016
68812,68812,4590409.156773818,5820842.341700874
142870,142870,4590076.490021641,5819371.717066228
95753,95753,4589405.145680303,5819463.486644676
140741,140741,4595318.559400588,5820784.521467591
61441,61441,4587894.0542493425,5819436.604972046
15794,15794,4591387.155830334,5818032.757708823
17168,17168,4597924.8256320795,5816286.071462095
495,495,4594718.331293856,5818253.338696832
35277,35277,4598217.729466749,5821790.031147364
120646,120646,4591284.693582704,5823423.608475778
99190,99190,4591529.488062371,5819081.771109877
pt_40322,pt_40322,4594454.258806558,5824457.356107416
17662,17662,4597191.535788706,5819296.644162176
30205,30205,4595706.484556335,5820164.994841933
36322,36322,4598537.883665955,5822007.139038037
14677,14677,4593627.090049449,5817196.011008448
129517,129517,4596755.745604546,5818534.773761624
135956,135956,4591776.622446003,5819728.213085105
78623,78623,4593010.4441668205,5822333.3505755495
153396,153396,4593796.715746665,5821544.631092245
pt_38392,pt_38392,4598294.311539709,5822421.298694406
pt_2430,pt_2430,4595745.265128253,5820808.362189191
pt_39029,pt_39029,4593011.229368101,5822296.265984418
33931,33931,4590795.6726960195,5822151.585830164
41656,41656,4597715.040347188,5822872.320885547
61318,61318,4597706.42576798,5822879.807450503
pt_38338,pt_38338,4597924.257565928,5823089.339091831
88146,88146,4596051.033872196,5818591.957451851
pt_39167,pt_39167,4591541.246122565,5819111.331260402
7492,7492,4594007.291426207,5822860.723019799
96224,96224,4592996.875743454,5820066.922932726
48022,48022,4590665.625423546,5817816.81961117
67968,67968,4592567.494865497,5817868.067622151
15865,15865,4591260.014717564,5822263.358503037
128670,128670,4594947.678303375,5818458.907904443
56609,56609,4596080.06490837,5820747.856579319
23683,23683,4589748.083750686,5818916.731248826
140968,140968,4599588.168660547,5820588.962912912
pt_309,pt_309,4590349.285147249,5817905.263790645
105916,105916,4593545.292488282,5821406.177603161
21738,21738,4588949.581718236,5818917.150988989
pt_153,pt_153,4595870.277329657,5822045.359628793
112983,112983,4588294.423121619,5820987.386940436
pt_4161,pt_4161,4591182.259882776,5822312.32297969
128555,128555,4595096.780339307,5819145.786209502
pt_1081,pt_1081,4596137.277096834,5824382.351454619
62946,62946,4596854.543245728,5816966.084875219
50860,50860,4595671.570753897,5822710.548187811
40126,40126,4588183.335978763,5820561.478601103
76162,76162,4596904.913967413,5821269.121247661
38739,38739,4593227.830898394,5819618.935093697
3637,3637,4590829.293364263,5820880.125343833
138410,138410,4588737.14885664,5818845.563796588
33831,33831,4597637.878064187,5823324.583627346
141177,141177,4592373.281380182,5821998.715898
50497,50497,4588873.2043506745,5819221.636650952
11620,11620,4590285.895334753,5820264.700233516
129972,129972,4594942.534809543,5824866.204046474
115006,115006,4595946.728474687,5822316.552393249
pt_43253,pt_43253,4594541.2611924205,5820191.272695602
pt_1205,pt_1205,4592685.281850846,5822422.327077728
74686,74686,4595346.618812304,5822244.410757685
49449,49449,4594944.1730721705,5824853.802323639
103673,103673,4589863.4160407875,5820071.537195882
124721,124721,4598478.140098123,5821499.796656822
2929,2929,4594506.642356689,5824362.316299484
47368,47368,4597224.1512415325,5818619.812619336
59764,59764,4599266.871370701,5820677.031950777
71658,71658,4593558.725228179,5821946.887827379
47191,47191,4590082.31711066,5818701.299286366
75503,75503,4591668.188722895,5819152.280677331
155355,155355,4597154.950534008,5822021.743547591
68448,68448,4589576.265606518,5820201.166529353
142570,142570,4590483.248082182,5819417.714367893
75322,75322,4597351.195151002,5819446.274119414
66838,66838,4588674.588965331,5822541.431235945
33932,33932,4590778.917332674,5821824.931443235
108519,108519,4593482.5496062515,5824223.205852081
50153,50153,4594214.202796603,5822938.5511600915
24920,24920,4596668.186176595,5817221.856322555
113041,113041,4596495.363532909,5816890.923631775
19050,19050,4591039.871866279,5822725.212371016
157262,157262,4591085.116700834,5817319.216710029
49123,49123,4593501.266500324,5818069.03679192
70956,70956,4593629.697675237,5822572.324802375
75024,75024,4594088.847347635,5817770.335294427
41753,41753,4588396.183410781,5820220.795490809
150428,150428,4590571.732296915,5820392.486541162
6131,6131,4596349.843949805,5819942.734812915
122671,122671,4596755.745604546,5818534.773761624
61141,61141,4593713.240626356,5816687.358113962
142486,142486,4594562.9128642995,5819812.244582912
87570,87570,4593601.371418985,5820385.224041912
122777,122777,4595494.404887437,5818933.236412884
152332,152332,4596690.409332783,5817307.814377906
16368,16368,4598221.14052847,5818450.635991115
89807,89807,4595051.693211694,5820010.963954859
pt_39895,pt_39895,4597323.302720376,5821509.305588485
133943,133943,4595027.264243798,5820566.77659248
pt_222,pt_222,4590366.2261515865,5822033.299341394
31531,31531,4591411.871460507,5819008.653027678
152987,152987,4590503.155321495,5818830.434466069
51362,51362,4595174.481084156,5818795.017418236
30323,30323,4594255.206416067,5816500.413240673
530,530,4594990.19777387,5818131.387810653
33566,33566,4597169.981244881,5822961.775311257
21931,21931,4595943.67763059,5824419.718552981
127604,127604,4596366.313147387,5818640.704073204
122255,122255,4598660.690432137,5818620.28916917
110647,110647,4593940.448541718,5817013.63935186
74649,74649,4593627.486319748,5824413.498666926
97140,97140,4592033.191042049,5818200.682611541
3180,3180,4595256.317259701,5823560.1684671
22922,22922,4588770.157316421,5821607.127253452
50192,50192,4594098.263370812,5823043.738096086
148366,148366,4592898.013835263,5822115.4782394525
pt_40019,pt_40019,4593541.2661773125,5823369.363970544
103690,103690,4593759.997513052,5821829.928656963
60956,60956,4596321.710371731,5822215.27799924
pt_42553,pt_42553,4598501.287189352,5820168.132246638
53401,53401,4590889.805853698,5819476.030270877
140970,140970,4599574.098251004,5820604.906767582
30109,30109,4595985.151057713,5820833.789148964
97934,97934,4594890.434420873,5820925.853246426
pt_38312,pt_38312,4594821.263511603,5821615.33140341
pt_43071,pt_43071,4595311.298656522,5820721.322711342
152335,152335,4596654.726477274,5817285.873537698
49090,49090,4593697.041669277,5822705.81487493
pt_2301,pt_2301,4596315.25683381,5819421.340747746
54280,54280,4595266.51059094,5823750.119218273
pt_39504,pt_39504,4597111.272842019,5819391.283935095
68218,68218,4596607.61362435,5821268.285566767
114017,114017,4593632.572862541,5823841.3270689035
28139,28139,4593864.430429558,5823388.077791247
34157,34157,4597136.352220144,5822025.582566895
pt_3203,pt_3203,4598160.268824911,5819525.36563156
35696,35696,4598311.830355002,5820790.099234681
3598,3598,4594332.82304253,5821707.657384883
149430,149430,4593023.79067781,5820562.269705345
35073,35073,4595161.4619705705,5822546.561787647
95178,95178,4597997.854634818,5817550.386307381
10901,10901,4594177.6000119485,5821297.210643441
138870,138870,4590497.187143839,5819785.185783581
29041,29041,4597231.83676481,5819710.911245016
88396,88396,4593077.554634945,5817759.269504993
7588,7588,4589933.7004305115,5817813.038676016
pt_42982,pt_42982,4593774.249253299,5821721.306659585
99156,99156,4593156.909909812,5821400.80853395
pt_599,pt_599,4590161.228105972,5819671.254053933
129973,129973,4594944.1730721705,5824853.802323639
31845,31845,4596966.764912147,5819412.969849408
38883,38883,4594611.121704301,5820515.653549323
143949,143949,4592846.845393846,5819026.4249083325
8507,8507,4594814.488279316,5818499.621328347
pt_40014,pt_40014,4594453.255350449,5820726.315184097
111346,111346,4594850.918845038,5820667.015113507
38849,38849,4592883.694487778,5818890.713269263
89487,89487,4597075.797195476,5821597.911960948
144191,144191,4590505.958042608,5817545.789928406
119184,119184,4596253.320748877,5823421.869493812
114750,114750,4592519.475637074,5816867.3125898475
48581,48581,4597161.635417738,5822175.342535269
pt_455,pt_455,4590479.274289514,5821845.27090316
pt_43888,pt_43888,4589895.222113648,5820650.327323985
16141,16141,4598094.672557946,5817985.825947922
86910,86910,4590907.684594025,5818389.532132653
58340,58340,4595276.703054943,5822101.563610484
70077,70077,4596360.688119121,5819354.332936155
92396,92396,4589447.62455516,5820033.194306341
35667,35667,4591165.165863328,5818091.874436841
154199,154199,4594822.911264098,5818147.710156871
22152,22152,4591764.189881925,5819428.3831822965
154868,154868,4592097.741265905,5819083.900574756
67330,67330,4598779.740123645,5821345.7842509905
pt_39070,pt_39070,4589391.268534448,5820981.269386952
72536,72536,4590182.549528181,5820339.545343644
pt_7608,pt_7608,4597401.320807094,5815851.307599878
37364,37364,4593589.509337127,5820818.515510369
152482,152482,4594869.969086242,5819205.331984816
158165,158165,4597562.700938629,5817122.818496404
pt_43480,pt_43480,4590521.239106009,5818481.330002274
106944,106944,4598636.255600197,5816945.398606097
81048,81048,4591479.253876139,5817577.287914419
113222,113222,4588302.268709354,5821020.051897718
103053,103053,4591124.253930828,5823187.152378028
152888,152888,4594256.242082137,5820040.2937158095
47406,47406,4588218.807829004,5822032.79474438
136094,136094,4593456.133719992,5817762.889721767
69828,69828,4597674.383346126,5817067.691227989
40247,40247,4592730.691960136,5817584.3169543985
pt_40015,pt_40015,4594384.243357828,5821337.304471335
18558,18558,4594136.522415892,5822058.974991232
